re|1:25,89,124,131,151,169,180,183,190,211,214,216,242,244,286,295,299,302,310,319,322,343,373,378,387,400,400,401,421,428,434,434,470,485,498,498,508,513,513,516,522,522,523,525,525,530,560,576,579,591,594,596,598,612,624,676,681,682,683,689,707,713,759,795,812,836,863,890,893,894,949,958,967,989,998,1017,1069,1093,1102,1103,1109,1113,1116,1120,1124,1125,1126,1129,1134,1139,1140,1142,1147,1148,1148,1154,1157,1159,1182,1198,1199,1202,1207,1247,1255,1272,1274,1300,1311,1314,1322,1337,1338,1338,1339,1339,1345,1370,1378,1390,1416,1432,1432,1436,1437,1440,1501,1519,1543,1563,1563,1564,1564,1565,1568,1571,1595,1597,1600,1608,1614,1714,1730,1731,1738,1741,1747,1767,1783,1784,1785,1794,1850,1901,1901,1902,1914,1915,1927,1950,1951,1961,1968,1981,1982,1995,1996,1997,2015,2017,2063,2095,2105,2105,2109,2116,2230,2312,2312,2316,2322,2326,2327,2330,2335,2354,2355,2364,2410,2424,2424,2424,2425,2438,2466,2476,2478,2486,2490,2501,2502,2562,2569,2572,2575,2576,2584,2609,2631,2632;
have|1:25,476,556,623,713,1251,1488,1494;
coffe|1:25,2339,2342;
smart|1:26,1740,2367,2552;
succinct|1:26;
concret|1:26,988;
do|1:26,89,209,302,389,405,502,513,513,542,565,604,779,922,995,1021,1021,1093,1094,1103,1120,1120,1126,1202,1203,1224,1242,1256,1436,1543,1546,1571,1587,1827,1987,2036,2038,2069,2072,2078,2145,2146,2335,2384,2392,2484;
rather|1:26,553,1123,1348,1698,2216;
appli|1:27,662,2554;
philosoph|1:27;
trust|1:27,802,1839,2125,2361,2364,2443,2444,2446,2485,2498,2509,2562;
myself|1:27,624;
defi|1:28;
quo|1:28;
penelop|1:29;
trunk|1:29;
brazen|1:29;
careerist|1:29;
assumpt|1:30,334,2602;
piec|1:30,561,1369,1999;
edit|1:31,885,2726;
malleabl|1:31;
sharabl|1:31;
comfort|1:31,1018;
beta|1:31;
live|1:32,207,227,235,246,586,872,1236,1419,1435,1742,1777,2220,2223,2331;
credo|1:32;
stupid|1:32,358;
possess|1:33;
intellig|1:33,2140,2155;
irrever|1:33;
adag|1:33;
maeda|1:34;
law|1:34,662,868;
simplic|1:34,944,1906;
move|1:35,379,614,701,857,1134,1232,1249,1548,1716,2128,2350,2467;
iconoclast|1:35;
startup|1:36,57,656,657,666,673,676;
anyon|1:36,218,349,391,669,1194,1459,1861,2032,2055,2096,2096,2109,2478,2504;
learn|1:36,43,194,256,268,269,269,271,492,500,1005,1414,1865,2046,2047,2135,2165;
jessica|1:37;
livingston|1:37;
partner|1:37;
realiti|1:40,200,218,316,559,578,666,1282,1323,1874;
takedown|1:41,231;
ignor|1:42,64,172,232,666,700,826,833,852,991;
real|1:42,165,175,232,233,235,239,245,247,248,249,250,253,271,381,440,488,500,668,790,993,1046,1064,1070,1077,1078,1088,1114,1129,1163,1163,1182,1214,1215,1252,1899,1900,1900,2076,2079,2127,2139,2190,2228,2258,2300,2334,2351,2440,2453,2676,2683;
mistak|1:43,256,268,269,733,873,1043,1391,1768,2280;
overr|1:43,256,2145;
plan|1:44,55,180,285,286,288,290,291,291,292,294,294,296,301,303,307,308,315,315,478,588,685,828,874,1257,1331,1394,1563,2237,2452;
guess|1:44,285,290,291,292,292,294,1322,1337,1338;
whi|1:45,193,194,290,318,324,324,331,513,538,600,705,836,897,918,1070,1092,1094,1095,1096,1096,1181,1325,1341,1424,1424,1428,1544,1571,1606,1609,1698,1851,1860,1860,1883,1886,1889,1900,1933,1934,1957,2110,2122,2314,2338,2369,2409,2416,2441,2484,2552;
workahol|1:46,353,354,358,360,363,369,377,380;
enough|1:47,77,383,491,493,494,499,504,505,523,629,754,786,792,869,1100,1118,1140,1218,1238,1241,1243,1316,1380,1390,1598,1813,1862,1926,1950,1983,2098,2109,2462;
entrepreneur|1:47,183,204,275,276,383,384,386,388,391;
go|1:48,80,101,150,189,204,213,295,296,299,310,313,329,398,419,421,479,498,498,499,501,513,551,568,589,596,610,611,646,682,685,689,698,708,708,759,827,833,876,885,923,937,945,949,954,958,978,1045,1082,1113,1154,1161,1161,1171,1171,1198,1202,1241,1246,1247,1255,1274,1294,1304,1323,1326,1345,1352,1388,1404,1460,1538,1546,1555,1556,1559,1565,1571,1573,1600,1730,1762,1785,1805,1845,1860,1863,1872,1939,1955,1959,2018,2084,2134,2182,2236,2269,2282,2355,2362,2388,2413,2425,2425,2494,2501,2615,2615,2638,2691;
dent|1:49,399,401;
scratch|1:50,239,425,432,437,458,1905,2203;
itch|1:50,425,432,437,458;
excus|1:52,253,490,491,506,507;
draw|1:53,512,840,843,1035,1065,1082;
sand|1:53,512,531;
mission|1:54,555,557,562,564,748,749,2438;
statement|1:54,555,557,563,1477,2439,2589;
imposs|1:54,221,243,555,840,1081,1949;
money|1:55,215,588,589,590,599,604,606,609,610,616,661,702,754,922,973,1003,1129,1505,1683,1969,1975,2016,2469,2505,2559,2616;
think|1:56,178,195,214,215,217,305,388,389,410,478,479,494,590,627,683,688,855,893,915,919,963,991,1010,1011,1012,1022,1028,1091,1111,1142,1197,1206,1271,1273,1322,1328,1394,1442,1461,1470,1506,1507,1611,1612,1829,1856,1865,1876,1876,1985,2014,2060,2071,2156,2212,2273,2316,2377,2394,2475,2475,2547,2569,2570,2584,2585;
flip|1:58,679,700,1522,1524,1537,2389;
flop|1:58,679;
mass|1:59,712,713,715,716,731;
progress|1:60,65,751,851,860,878,1035,1053,1367,2236;
embrac|1:61,713,753,769,1905;
constraint|1:61,753,755,762,769,780,782;
half|1:62,62,789,789,795,795,795,801,1166,1168,1804,1804,2110,2223,2226;
product|1:62,62,70,72,75,86,141,153,188,264,372,408,426,429,433,450,463,466,514,524,526,531,536,537,638,643,648,732,734,781,783,785,789,789,790,866,982,984,985,987,990,992,993,997,999,1000,1005,1016,1018,1031,1042,1049,1058,1062,1079,1109,1115,1138,1147,1157,1164,1170,1200,1204,1209,1235,1371,1439,1442,1443,1465,1465,1467,1493,1521,1540,1561,1601,1613,1614,1684,1687,1690,1693,1696,1698,1702,1704,1731,1738,1738,1741,1744,1745,1750,1774,1789,1840,1925,1942,1962,1967,1970,1973,1983,1992,2017,2118,2373,2374,2376,2462,2633,2645,2657,2664;
ass|1:62,208,371,789,795,795,1319,2008,2110,2360;
epicent|1:63,807,811,814,816,821,823;
detail|1:64,379,826,829,830,831,833,844,844,847,1082,2301,2334;
earli|1:64,260,547,826,831,845,1143,1794;
curat|1:66,881,884,889,893,894;
throw|1:67,193,363,913,921,1135,1999,2473;
focu|1:68,431,466,734,792,823,839,930,931,941,945,948,1023,1555,1558,1829;
won|1:68,690,796,863,924,930,936,946,1247,1758,1950,2361,2616,2630,2634;
tone|1:69,951,952,957,979,2168,2195,2201,2314,2342;
finger|1:69,951,952,980;
sell|1:70,160,176,177,446,479,535,537,550,552,643,692,701,705,817,895,982,986,1012,1013,1443,1457,1461,1461,1466,1492,1541,1541,1773,1814,1829,1833,1892,1974,1981;
launch|1:71,195,648,878,1015,1022,1027,1030,1032,2019,2020,2202,2587,2588,2600;
illus|1:73,1059,1068;
agreement|1:73,1059,1068;
interrupt|1:75,1137,1141,1147,1148,1148,1150,1160,1162,1170,1175,1178,1181,2341;
enemi|1:75,1137,1493,1494;
meet|1:76,174,617,623,686,721,731,831,1126,1145,1152,1173,1176,1180,1181,1190,1190,1190,1192,1194,1195,1197,1198,1199,1199,1200,1202,1205,1206,1208,1210,1214,1405,2188,2188,2234;
toxic|1:76,1180;
good|1:77,94,428,466,550,551,707,708,709,755,794,799,800,801,805,841,869,925,968,1117,1135,1218,1221,1238,1241,1243,1248,1254,1262,1263,1315,1496,1729,1738,1740,1744,1751,1751,1752,1949,1967,1970,1985,2015,2019,2072,2133,2211,2218,2292,2309,2333,2456,2484,2563,2578;
fine|1:77,602,653,836,1082,1106,1218,1702,1766,2450,2514,2558;
quick|1:78,622,1245,1328,1372,2003,2466;
win|1:78,237,1245,1537,1569,1611;
don|1:79,82,85,93,95,128,133,174,178,210,214,215,223,224,226,245,261,262,270,290,306,334,345,349,366,369,377,380,388,392,407,409,410,494,505,506,526,532,536,581,582,592,596,662,673,675,708,709,709,754,827,832,856,872,875,882,941,960,966,968,969,991,991,1010,1010,1011,1020,1024,1026,1027,1028,1043,1114,1131,1132,1133,1135,1157,1161,1175,1185,1196,1231,1258,1269,1298,1318,1326,1354,1372,1373,1413,1437,1448,1451,1477,1507,1518,1519,1540,1568,1593,1597,1608,1711,1725,1735,1754,1755,1781,1804,1818,1836,1839,1857,1857,1858,1899,1901,1908,1908,1921,1937,1937,1963,1980,1985,2014,2054,2054,2057,2058,2060,2071,2077,2080,2080,2106,2111,2155,2156,2194,2194,2199,2231,2242,2273,2274,2277,2298,2315,2322,2331,2352,2392,2394,2398,2422,2437,2441,2441,2449,2449,2452,2453,2453,2455,2494,2497,2517,2529,2531,2539,2539,2553,2558,2559,2560,2562,2564,2569,2614,2698;
hero|1:79,367,380,381,1269,1270,1274,1281;
sleep|1:80,355,1161,1161,1161,1163,1294,1295,1305,1307,1315,1316,1317,2514;
estim|1:81,1321,1322,1325,1333,1334,1335,1345,1346;
suck|1:81,1321,1470,2045,2093,2125;
list|1:82,1019,1131,1354,1355,1355,1356,1359,1359,1362,1362,1363,1363,1364,1365,1378,1542,2106,2120,2661,2677,2679,2698;
tini|1:83,433,693,1254,1382,1391,1394,1396,1525,1882,2494;
decis|1:83,129,304,311,374,376,434,533,720,833,852,856,859,859,860,862,873,884,1382,1383,1384,1391,1392,1394,1396,1398,1400,1431,1889,2247,2414,2422,2451,2455,2458,2459;
competitor|1:84,287,1128,1412,1467,1470,1499,1508,1541,1552,1553,1558,1561,1572,1611,1746,1827,1828,1828,1842,1865,2466;
copi|1:85,1413,1414,1418,1419,1422,1425,1430,1436,1437,1440,1467,1733,1859;
decommodit|1:86,1439,1443;
pick|1:87,298,313,897,1469,1924,1952,2173,2521;
fight|1:87,516,1178,1469,1573;
underdo|1:88,1498,1511,1521;
care|1:89,359,462,473,583,1543,1876,1950,2004,2112,2112,2117,2285,2313,2525;
evolut|1:90,282,1579;
default|1:91,1581;
outgrow|1:92,1681,1701;
confus|1:93,528,1100,1100,1105,1711;
enthusiasm|1:93,1105,1261,1711,1716;
prioriti|1:93,683,734,1373,1373,1375,1589,1711,1727,2609,2610,2610;
home|1:94,132,227,381,437,447,632,1729,1734,1740,1741,1744,1751,2512,2519;
write|1:95,288,303,307,307,492,585,685,1010,1726,1754,1820,1867,1922,1926,1936,1941,1993,2018,2034,2163,2165,2170,2171,2172,2174,2210,2211,2211,2215,2217,2508,2564,2564,2564,2564,2567,2569,2570,2570,2571,2682,2693,2694,2728;
down|1:95,192,242,307,391,543,547,585,603,614,621,840,890,920,1091,1281,1300,1349,1351,1362,1510,1559,1573,1600,1726,1754,1906,1907,2277,2338,2408,2456,2519;
promot|1:96,651,1764,1833,1869,2726;
welcom|1:97,1459,1765;
obscur|1:97,1765,1766,1770,1794;
audienc|1:98,1004,1777,1798,1800,1800,1806,1809,1818,1820,1821,2023;
teach|1:99,1825,1828,1829,1831,1834,1836,1838,1841,1843,1845,1905,2165;
emul|1:100,1848,1867,1970,2547;
chef|1:100,914,1598,1848,1850,1851,1867,2369,2374;
behind|1:101,545,1097,1434,1484,1507,1872,1884,1887,1890,2277;
scene|1:101,799,1872,1887,2289;
nobodi|1:102,1144,1186,1895,2615,2615;
plastic|1:102,1895,1900,2439;
flower|1:102,1895,1900;
press|1:103,170,1048,1128,1918,1920,1923,1924,1927,1933,1936,2283;
spam|1:103,1918,1920,1934,1935,2111;
forget|1:104,115,793,844,1063,1756,1759,1761,1946,1947,2147,2568;
street|1:104,543,547,1946,1948,2261;
drug|1:105,1966,1967,1970,1979;
dealer|1:105,1966,1967,1970,1977,1979;
market|1:106,187,264,287,431,452,458,492,664,732,910,1017,1523,1752,1772,1774,1836,1984,1985,1986,1987,1987,1989,1990,1991,1992,1993,1994,1995,1996,1997,1999,2209;
myth|1:107,2002,2502,2516;
overnight|1:107,2002,2006,2011,2025;
sensat|1:107,1732,1930,2002;
hire|1:108,110,117,118,168,195,329,336,581,635,637,651,1826,2014,2029,2032,2035,2040,2042,2044,2046,2053,2054,2054,2055,2061,2064,2067,2067,2067,2071,2090,2101,2116,2116,2134,2152,2184,2192,2207,2208,2220,2238,2245,2256,2263,2264;
yourself|1:109,347,356,506,639,816,1093,1094,1107,1131,1207,1265,1275,1280,1441,1465,1472,1490,1555,1557,1568,1690,1796,1875,2031,2032,2036,2054,2274,2321;
hurt|1:110,2053,2063,2388,2389,2504;
stranger|1:112,1919,2083,2084,2090,2102;
cocktail|1:112,2083,2084,2090,2101;
parti|1:112,2083,2084,2087,2090,2101,2447;
resum|1:113,1202,2104,2105,2109,2113,2123,2260;
ridicul|1:113,670,687,2104,2548;
irrelev|1:114,2121,2130;
formal|1:115,1132,2147,2168,2544,2567;
educ|1:115,1869,2147,2149,2151;
everybodi|1:116,2181;
writer|1:118,762,765,800,2207,2209,2211,2212;
test|1:120,247,1077,1475,1769,1772,1774,1775,1777,1977,2122,2241;
employe|1:120,178,248,322,344,413,571,1078,1448,1450,1502,2241,2492,2492,2499,2506,2507,2510,2513,2560,2692;
damag|1:121,341,2267;
bad|1:122,504,505,612,1135,1195,1295,1301,1333,1361,1387,1549,1688,1716,1752,2173,2268,2272,2277,2309,2337,2338,2375,2476;
news|1:122,417,740,1262,1263,2268,2277,2282,2290;
sorri|1:124,2326,2327,2330,2331,2340,2354,2364;
put|1:125,216,295,401,544,852,882,966,1016,1027,1091,1134,1377,1388,1427,1479,1493,1719,1852,1861,1864,1911,2050,2213,2312,2365,2568,2613,2628,2635;
everyon|1:125,385,481,521,529,602,1189,1571,1601,1688,1707,1781,1782,1933,1933,1938,1987,2004,2075,2084,2091,2092,2098,2183,2190,2221,2275,2365,2386,2595,2600,2606,2697;
front|1:125,1401,1596,1777,1778,1781,2365,2369,2371,2372;
deep|1:126,675,840,2403;
breath|1:126,261,2403;
cultur|1:127,128,354,2436,2437,2438,2438,2440,2440,2441,2442,2442,2443,2445,2446,2447,2448,2449,2496,2651;
temporari|1:129,1390,2451,2459;
skip|1:130,337,1423,2471;
rock|1:130,1000,2404,2471,2472,2475,2479;
thirteen|1:131,2490;
send|1:132,1477,1817,1924,1936,1938,1953,1991,2113,2281,2512;
scar|1:133,2529,2533,2537,2539;
cut|1:133,214,794,799,801,804,923,1023,1280,1690,2363,2480,2529,2539;
four|1:135,1271,1273,1332,1451,1500,2233,2559,2574,2575,2579,2594;
letter|1:135,2119,2120,2122,2122,2574,2575,2579,2594;
word|1:135,195,217,391,518,577,802,802,1068,1182,1420,1822,1993,2169,2170,2248,2359,2362,2384,2448,2473,2550,2557,2559,2568,2570,2574,2575,2576,2579,2590,2594,2599,2602;
asap|1:136,2605,2606,2608,2611,2612,2613;
poison|1:136,2605;
perish|1:138,2624;
acknowledg|1:142,2690;
chapter|1:143,198,230,397,750,1057,1411,1578,1763,2028,2266,2435,2621,2640;
isn|1:147,241,253,305,361,529,551,551,585,672,707,817,1275,1309,1601,1718,1751,1761,1828,1987,1999,2019,2070,2446,2446,2446,2483,2515;
academ|1:147,2174;
theori|1:147;
our|1:147,153,156,157,160,163,165,172,176,247,354,429,431,524,526,530,531,543,547,564,565,567,571,571,648,649,651,865,866,944,993,1072,1334,1693,1696,1698,1698,1810,1812,1870,1963,2042,2215,2223,2223,2225,2235,2636,2645,2651,2697,2697;
seen|1:148,758,1682,1749,2131,2417;
recess|1:149;
burst|1:149;
bubbl|1:149;
shift|1:149,1157,2229,2291,2318;
doom|1:149;
gloom|1:149;
predict|1:150,1336,1786;
intent|1:151,696;
easi|1:152,776,1091,1105,1108,1117,1538,1585,1705,1734,2109,2213,2455,2576,2590,2590,2591,2592,2601,2679,2695,2695;
million|1:152,158,162,164,250,413,997,998,1605,1789,1816,2279,2461;
1999|1:154,2692;
three|1:154,220,548,606,628,1374,1374,1515,2041,2113,2126;
design|1:154,427,527,595,778,835,959,1078,1586,1811,1831,2209,2651;
firm|1:154,181,635,778,1977,2014,2016;
2004|1:154;
weren|1:155,1358;
happi|1:155,703,1601,1612,1767,2390,2421;
project|1:155,180,356,495,689,877,924,1250,1260,1336,1341,1346,1347,1350,1350,2075,2076,2202,2249,2430,2507,2578,2631,2667;
rest|1:155,251,472,779,2204;
basecamp|1:156,158,777,1030,2665;
colleagu|1:157,1146;
too|1:158,160,191,217,287,301,337,347,356,363,407,408,459,508,523,527,528,528,528,590,602,654,831,836,837,866,911,915,970,999,1013,1021,1107,1111,1140,1194,1239,1258,1290,1303,1355,1388,1465,1494,1506,1558,1595,1598,1598,1721,1735,1737,1743,1854,1912,1920,2015,2024,2109,2163,2188,2375,2389,2401,2449,2552;
five|1:158,180,333,606,1150,1152,1332,1341,1500,1500,2131,2141,2158,2461,2461;
later|1:158,549,798,829,834,861,863,873,891,1007,1020,1021,1028,1152,1243,1296,1794,2230,2464,2468,2629,2630;
dollar|1:158,1444,1605;
highris|1:160,431,2668;
contact|1:160,162,1942,2670;
crm|1:161;
relationship|1:161,316,685,1594,1747,1890,2497;
thousand|1:161,219,228,329,1781,1791,1792,1810,1815,1816,1835,2461,2461;
track|1:162,430,454,800,1755,2670;
lead|1:162,205,370,371,764,831,1008,1190,1190,1280,1433,1507,1549,1722,2075,2076,2571,2617,2670;
500|1:163,177,629;
000|1:163,177,177,451,629,629,629,694,695,802,802,1501,1501,2016;
sign|1:163,558,1761,2212;
backpack|1:163,2671;
knowledg|1:164,996;
messag|1:164,733,1037,1172,1955,1994,2216,2217,2295,2297,2378,2379,2382,2385,2561;
campfir|1:165,2674;
chat|1:165,1145,2676;
opensourc|1:165;
framework|1:165,2689;
rubi|1:165,2687;
rail|1:165,2687;
cring|1:167;
compuls|1:168;
spend|1:168,267,494,599,609,610,661,967,976,1128,1196,1331,1451,1501,1501,1556,1557,1801,2505,2588;
wildli|1:168,2391;
fail|1:169,240,247,258,260,260,277,278,915,2281,2509;
spectacularli|1:169;
sixteen|1:169,498,1279,1279,1342,2306;
goe|1:169,607,740,1538,1778,1892,2269,2523,2530;
frugal|1:170,648;
lot|1:171,190,347,348,388,524,592,657,680,799,886,931,1017,1024,1028,1092,1134,1219,1270,1338,1346,1367,1404,1683,1801,1851,1916,1975,2174,2199,2344,2372,2472,2477,2492,2513,2572;
fluke|1:171;
advis|1:171,260;
even|1:172,209,220,226,237,242,273,303,316,366,371,388,472,541,680,681,684,875,925,991,994,1030,1035,1122,1134,1240,1242,1254,1280,1281,1287,1292,1318,1334,1384,1450,1458,1476,1490,1571,1572,1587,1588,1592,1595,1611,1828,1830,1839,1876,1882,1915,1949,1949,1953,2045,2067,2071,2178,2246,2249,2272,2315,2322,2360,2414,2420,2427,2463,2586;
irrespons|1:172;
reckless|1:172;
gasp|1:173;
unprofession|1:173;
critic|1:174,1778,2038,2341,2393;
reject|1:174;
growth|1:174,324,336,573,1706,2011;
budget|1:175,187,927,1342,1802,1804;
board|1:175,562,623,1699,1705,1954,1978,2397;
director|1:175,623,799,1888;
advertis|1:175,187,250,519,635,651,1129,1748,1752,1826;
salespeopl|1:175,250,1826;
thrive|1:176,1956;
fortun|1:176,177,286,1800;
screw|1:177,301;
almost|1:178,277,488,1375,2419;
spread|1:179,248,518,2271,2297;
eight|1:179,249,2231,2501,2502,2503;
succeed|1:179,187,275,677,689,1521;
without|1:180,186,250,315,341,671,682,818,820,822,905,993,1094,1246,1307,1323,1386,1768,1795,1975,2020,2059,2462,2550,2600,2693;
financi|1:180,182,291,291,613;
wrong|1:180,183,185,190,191,326,648,697,698,874,1281,1337,1338,1345,1346,1569,2236,2269,2350,2362,2530,2540,2551,2582;
pr|1:181,635,1954,2014,2015,2020,2022,2284;
week|1:182,223,224,310,499,1022,1238,1261,1261,1263,1265,1284,1325,1347,1350,1350,1451,1575,1947,2282,2310,2407,2484,2632;
inc|1:182,2721,2724,2728;
york|1:182,395,736,1777,1947,2026,2397,2431,2721;
chicago|1:183,544,1184,2223,2225;
tribun|1:183;
atlant|1:183;
recip|1:184,1852,1859,1861,1862,1868,2602;
bare|1:184;
secret|1:184,1800,1856,1882,1884,2275;
withstand|1:184;
again|1:185,269,273,275,395,536,891,1228,1876,2335,2532,2534,2541;
compet|1:186,2517;
big|1:186,304,307,319,325,335,339,341,350,503,631,694,835,841,872,931,1221,1234,1311,1341,1344,1346,1361,1383,1391,1392,1394,1394,1395,1525,1568,1686,1770,1801,1842,1843,1950,1958,1960,2003,2022,2169,2438,2465,2467,2517,2543,2547;
boy|1:186,1568;
hefti|1:186,1205;
exactli|1:189,282,436,459,1073,1095,1289,1703,1932,2091,2491;
prove|1:190,191,2302,2562;
wrote|1:190,993,1942,2545;
ll|1:192,192,194,194,208,239,243,243,273,307,321,322,325,346,362,428,471,500,510,520,520,589,604,646,669,677,703,714,714,727,760,823,861,874,914,925,925,927,943,964,987,1102,1117,1173,1194,1258,1267,1318,1345,1375,1379,1470,1701,1758,1759,1760,1794,1808,1814,1821,1836,1839,1839,1843,1890,1892,1892,1944,1968,2007,2019,2033,2033,2034,2035,2037,2037,2038,2050,2059,2068,2069,2072,2079,2152,2246,2247,2247,2248,2269,2275,2317,2363,2416,2426,2468,2478,2481,2500,2514,2629;
gut|1:192,1026,2125,2127;
stud|1:192;
explain|1:193,1064,1065,1466,1609,1610,1833,2290,2300,2425,2556;
notion|1:193;
then|1:194,330,447,479,505,516,561,580,591,610,622,701,706,822,823,871,890,920,978,996,996,997,1076,1151,1151,1162,1195,1202,1220,1228,1232,1249,1256,1265,1329,1352,1361,1388,1403,1491,1686,1726,1734,1755,1822,1906,1936,2024,2042,2128,2302,2334,2352,2394,2443,2443,2444,2484,2505,2570;
rebuild|1:194;
begin|1:194,486,605,612,681,810,842,1213,1694,1714,2407;
whom|1:195,430,1937;
under|1:196,916,1178,1486,1795,1929,2273,2298,2480,2514;
kind|1:201,201,247,483,577,598,1277,1882,2202,2247,2400,2614,2618;
alreadi|1:202,237,275,381,978,1134,1273,1275,1290,1434,1564,1822,1934;
core|1:204,936,941;
getter|1:204;
born|1:205,456,769,2536;
conquer|1:205;
intens|1:206,531;
owner|1:206,389,620,705,893,899,909,915,1483,1483,1485,1854;
look|1:207,308,319,328,366,412,467,626,888,899,967,1002,1061,1065,1073,1220,1225,1234,1285,1360,1366,1387,1429,1429,1444,1523,1732,1732,1747,1782,1783,2033,2044,2200,2215,2216,2259,2501,2509,2592,2638,2695;
edg|1:208;
smarter|1:208,2685;
kick|1:208,795;
stuck|1:209,871,1124,1250;
job|1:209,220,225,446,495,1085,1232,1241,1876,1881,2032,2033,2034,2038,2106,2112,2112,2118,2131,2201,2250,2525,2590,2615,2707;
alway|1:209,236,283,324,494,508,784,797,891,918,940,983,1212,1300,1375,1432,1433,1495,1597,1704,2054,2091,2419,2595,2670;
mayb|1:210,211,214,214,216,216,333,333,333,334,395,472,580,646,694,991,1205,1418,1682,1857,1953,2386,2394,2584;
boss|1:210,2497;
bore|1:211,523,1257,1876,1877,1897;
love|1:211,389,469,492,521,530,697,1309,1461,1881,2097,2110,2184,2188;
paid|1:211,390;
final|1:213,802,828;
convict|1:215;
afraid|1:216,1858,1899,1980,2553;
dirti|1:217,561;
whatev|1:217,493,978,1084,1266,1301,1812,1820,1925,2210,2297,2332,2457;
reach|1:219,1004,1801,1805,1815,2283;
cost|1:219,771,775,1197,1201,1206,1278,1298,1316,1343,1504,1570,1815,2016,2076,2506,2509,2616;
buck|1:220,551,1801,2334;
free|1:220,520,939,1968,1971,1978,1980,2197,2204;
ago|1:221,901,943;
miser|1:223;
60|1:223;
80|1:223;
hour|1:223,224,364,370,493,498,499,778,966,1127,1152,1153,1165,1193,1198,1199,1199,1200,1200,1201,1204,1204,1271,1272,1273,1278,1279,1295,1329,1330,1332,1335,1351,1352,2227,2229,2231,2233,2246,2501,2502,2503,2518,2518,2632;
40|1:224;
plenti|1:224,487,777,902,2078,2151,2155,2233,2327;
deplet|1:224;
life|1:224,405,408,472,521,1047,1440,1749,1943,2514,2524,2526;
save|1:224,380,1387,1606;
boatload|1:225,1158;
risk|1:225,393,502,1785,1787,1795;
cash|1:226,592,599,605,607,870,872,1802,1971;
flow|1:226,858,1406,1407;
collabor|1:227,1148,1175,2667,2682;
met|1:227;
mile|1:228,568,1462;
away|1:228,465,706,710,817,818,948,1070,1177,1291,1462,1540,1700,1713,1762,1968,1980,2003,2077,2086,2190,2220,2516,2557,2567,2585;
hear|1:233,257,258,259,354,620,680,680,705,1758,1768,1813,2068,2123,2375,2417,2420,2639;
tell|1:233,579,582,742,903,1026,1494,1599,1742,1782,1868,2019,2095,2127,2132,2184,2269,2272,2532;
fresh|1:234,240,550,1281,1480,1559,1691,1956,2626;
idea|1:234,236,243,354,393,444,475,477,479,481,481,487,487,497,673,713,790,796,830,835,1222,1223,1295,1323,1395,1457,1560,1588,1593,1712,1715,1716,1720,1721,1722,1724,1725,1769,1775,1833,2093,2133,2218,2456,2625,2625;
aw|1:235,2510;
depress|1:235;
place|1:235,235,253,419,553,659,659,660,661,662,663,691,1450,1538,1699,1803,1844,1948,1963,2273;
unfamiliar|1:236;
approach|1:236,469,830,871,911,1043,1044,1232,1803;
foreign|1:236,868;
lose|1:236,438,502,530,1207,1304,1311,1569,1573,1700,1912,2058,2615;
know|1:237,247,270,272,427,436,466,470,515,532,557,583,682,823,829,959,994,1073,1083,1095,1097,1152,1326,1428,1436,1481,1730,1766,1770,1804,1805,1851,1852,1854,1862,1889,1921,1937,1937,1967,1968,1981,2006,2033,2034,2035,2038,2099,2100,2105,2115,2212,2214,2275,2368,2381,2423,2424,2524,2546,2612,2638,2698,2698;
flaw|1:238,1899;
ineffici|1:238;
surfac|1:239,1428;
find|1:239,326,403,736,816,823,987,1045,1094,1102,1117,1223,1367,1470,1881,1957,1958,2007,2079,2119,2204,2426,2481,2500,2521,2596;
inhabit|1:239;
fill|1:239,893,1934,2105,2208,2473;
pessim|1:240;
despair|1:240;
expect|1:240,257,566,1335,1347,2312,2331,2525;
assum|1:240,1515,2457;
readi|1:241,1783,2015,2562;
capabl|1:241,2203,2466,2476;
wors|1:242,875,1242,1359,1592,1595,1700,2077,2617;
drag|1:242,1592;
tomb|1:242;
hope|1:242,471,692,862,1919,1921,2317,2637;
ambiti|1:243,1228;
tri|1:243,253,279,363,364,395,395,479,666,666,790,793,909,910,1002,1064,1168,1175,1208,1260,1420,1440,1460,1510,1510,1683,1769,1828,1828,1896,1974,2032,2047,2092,2208,2277,2298,2316,2543,2547;
convinc|1:243;
wast|1:244,378,536,756,832,986,990,995,1060,1188,1241,1292,1804,2016,2468,2507,2508;
believ|1:245,515,527,532,585,704,895,1384,1395,1492,1573,1593,1597,2284,2359,2414;
doesn|1:245,282,343,358,403,501,671,844,874,920,1019,1165,1311,1394,1428,1461,1525,1734,1747,1762,1864,1881,2009,2069,2095,2096,2096,2209,2238,2330,2413,2500,2612,2614,2626;
dozen|1:248,413,1037,1720,1928;
attract|1:249,325,517,771,1472;
reveal|1:251,1913;
formula|1:251,464,465,771,1422,1928;
prosper|1:252;
justif|1:253;
noth|1:254,264,265,266,477,582,609,648,976,977,1060,1242,1430,1928,2073,2080,2132,2474,2499,2551,2610;
rite|1:257;
passag|1:257;
nine|1:258,1251,2161;
chanc|1:259,690,693,925,1315,1357,1559,1845,2127,2415,2482;
slim|1:259,693;
none|1:259;
charact|1:259,1071,1904;
air|1:261,1235;
inhal|1:261;
fool|1:262,933,1314;
team|1:265,411,454,780,895,1074,1076,1121,1264,2182,2185,2204,2223,2227,2235,2386,2388,2667,2676;
price|1:266,768,910,940,1205;
properli|1:266,1358;
earn|1:267,567,1233,1838,2361;
