2
packet|0:1226,1258,1263|1.8541|2.0000
actual|0:1228;1:1429,1479,2000,2078,2736,2756,4081,4083,4086,4090,4095,4106,4282,5590,5952,6028,6176,6454,6704,6852,6901,6945,6962,7195,7579,7641,9025,10750,10821,10834,10895,12295,12336,13184,13398,13425,13664,14125,14213,14320,14993,15047,15925,15969,16368,16483,16668|0.6180,29.0476|1.0000
deliv|0:1229;1:3374,4640,7730,9198,9451,9851,10788|0.6180,4.3262|1.0000
host|0:1231,1234,1277,1331;1:2355|2.4721,0.6180|1.0000
denot|0:1240|0.6180|2.0000
ipv4|0:1241,1270,1284|1.8541|2.0000
byte|0:1243|0.6180|2.0000
32|0:1244|0.6180|2.0000
bit|0:1245;1:2180,2927,6916,8541,9013,10850,14109|0.6180,4.3262|1.0000
part|0:1247,1276,1278;1:2242,2807,4702,5008,5348,7747,9080,9266,12829|1.8541,5.5623|1.0000
header|0:1249,1253,1255,1261|2.4721|2.0000
stay|0:1257,1262;1:1734,2019,2038,5223,5428,7142,10255,10420,14085,16296|1.2361,6.1803|1.0000
hop|0:1259|0.6180|2.0000
entir|0:1264;1:1038,1846,2330,2959,4427,9618,16097|0.6180,4.3262|1.0000
journey|0:1265|0.6180|2.0000
featur|0:1269;1:3083,3100,4431,4764,5862,9684,9929,10183,10556,10690,10771,10794,15258,16605,16610|0.6180,9.2705|1.0000
class|0:1283,1293,1294,1297,1300,1303,1306,1309;1:6558|4.9443,0.6180|1.0000
rang|0:1285,1291,1296,1312,1325;1:1559,5984|3.0902,1.2361|1.0000
shown|0:1286|0.6180|2.0000
tabl|0:1287,1289,1383,1407;1:15540|2.4721,0.6180|1.0000
0|0:1298,1319,1320;1:666,17207,17210,17213|1.8541,2.4721|1.0000
191|0:1302|0.6180|2.0000
192|0:1304|0.6180|2.0000
223|0:1305|0.6180|2.0000
224|0:1307|0.6180|2.0000
239|0:1308|0.6180|2.0000
240|0:1310|0.6180|2.0000
254|0:1311|0.6180|2.0000
reserv|0:1314;1:16718,17119|0.6180,1.2361|1.0000
loopback|0:1315,1323|1.2361|2.0000
localhost|0:1316|0.6180|2.0000
255|0:1326,1327,1328,1329|2.4721|2.0000
broadcast|0:1330|0.6180|2.0000
9|0:1334,1624;1:12784|1.2361,0.6180|1.0000
vii|0:1335|0.6180|2.0000
osi|0:1339,1351,1356,1366,1379,1385,1398,1410|4.9443|2.0000
1977|0:1341|0.6180|2.0000
iso|0:1345|0.6180|2.0000
found|0:1346;1:45,1384,4631,6219,12335,14127|0.6180,3.7082|1.0000
process|0:1352;1:4375,5433,6223,6242,6259,6298,6747,7110,9082,9410,12681|0.6180,6.7984|1.0000
creation|0:1353,1359;1:6226|1.2361,0.6180|1.0000
attempt|0:1358|0.6180|2.0000
independ|0:1362|0.6180|2.0000
individu|0:1364;1:5219,10629,11519,12593,13525,16145|0.6180,3.7082|1.0000
govern|0:1365;1:4011|0.6180,0.6180|1.0000
perhap|0:1369|0.6180|2.0000
best|0:1370;1:435,2685,3308,5032,5441,5480,5580,5995,6400,6536,8446,8973,9021,10213,10768,11452,12214,13299,13623,13828,13948,14027,14031,14185,14211,14977,15081|0.6180,16.6869|1.0000
known|0:1371;1:677,5481,5510|0.6180,1.8541|1.0000
seven|0:1372,1377;1:4726,7541,7549,7560,8561,16315|1.2361,3.7082|1.0000
layer|0:1373,1378,1409,1413;1:6664,9164,9167,11554|2.4721,2.4721|1.0000
those|0:1376;1:68,898,903,967,1145,1246,2767,3190,3306,3626,5020,5221,5781,5814,5837,5928,7184,8131,8248,8337,8976,9336,10561,11330,11546,11630,11635,11668,11803,12620,13100,13766,13792,13990,14963,15550,15799,16525|0.6180,23.4853|1.0000
state|0:1382;1:4736,9971,17122|0.6180,1.8541|1.0000
own|0:1386;1:255,442,577,952,974,2135,2170,2386,2417,2466,2478,2617,2683,2688,3592,3859,3906,3994,9109,9367,9555,10030,11274,11461,11675,12869,13850,13880,13914,14356,14564,16252,16548|0.6180,20.3951|1.0000
tcp|0:1389,1404|1.2361|2.0000
equival|0:1391,1405|1.2361|2.0000
clnp|0:1392|0.6180|2.0000
defin|0:1399;1:10082|0.6180,0.6180|1.0000
orient|0:1401|0.6180|2.0000
cmn|0:1403|0.6180|2.0000
tp4|0:1406|0.6180|2.0000
check|0:1423;1:5313,8164,8701,13392,13861|0.6180,3.0902|1.0000
traffic|0:1431;1:6605,12357|0.6180,1.2361|1.0000
transport|0:1433|0.6180|2.0000
handl|0:1434;1:3856,13010,14291,15065|0.6180,2.4721|1.0000
session|0:1437|0.6180|2.0000
establish|0:1438|0.6180|2.0000
rule|0:1439;1:180,4017,4622,7342,7660,10083,10089,10092,15491,15976,16386|0.6180,6.7984|1.0000
determin|0:1441;1:7092,8101,13868|0.6180,1.8541|1.0000
synchron|0:1442|0.6180|2.0000
translat|0:1444|0.6180|2.0000
redirector|0:1447|0.6180|2.0000
encrypt|0:1448|0.6180|2.0000
compress|0:1449|0.6180|2.0000
conclus|0:1454;1:484,7118,16737|0.6180,1.8541|1.0000
seem|0:1457;1:1665,4846,5305,6394,7192,8283,10670,10782,10858,11899,12004,12029,12031,13832,16025|0.6180,9.2705|1.0000
tool|0:1462;1:581,603,614,639,653,1015,5924,5929,6010,6044,6787,7424,9105,13507,15824,16950|0.6180,9.8885|1.0000
number|0:1464;1:1689,1857,8825,13476,13700,14952|0.6180,3.7082|1.0000
peopl|0:1465,1493;1:417,471,551,631,640,669,687,694,897,917,928,934,945,968,1093,1119,1141,1285,1304,1308,1311,1317,1323,1330,1410,1418,1424,1676,1772,1842,1916,2017,2037,2146,2268,2615,2622,2820,2942,3044,3070,3446,3499,3564,3636,3645,3767,3986,4031,4129,4552,4750,4758,4985,5681,5774,5812,5840,5921,5975,6007,6034,6139,6326,6626,6674,6706,6987,7066,7166,7177,7353,7439,7491,7577,7669,7699,8048,8180,8211,8314,8397,9253,9657,9668,9908,10046,10230,10378,10404,10596,10601,10607,10616,10930,11105,11107,11155,11169,11179,11230,11267,11269,11317,11333,11356,11385,11456,11466,11474,11489,11729,11793,11825,11855,11859,11909,11917,12150,12162,12426,12487,12506,12633,12674,12761,12770,12845,13001,13031,13064,13081,13086,13113,13190,13215,13227,13265,13592,13612,13721,13751,13758,13776,13793,13821,13847,13876,13901,13929,13944,14004,14032,14062,14073,14079,14197,14298,14413,14630,14664,14688,14805,14983,15058,15125,15135,15139,15178,15197,15287,15328,15385,15418,15514,15643,15648,15754,15783,15821,15830,15836,15917,15929,15992,16046,16084,16085,16089,16392,16466,16538,16546,16647,17032|1.2361,120.5166|1.0000
similar|0:1466;1:12192,15052|0.6180,1.2361|1.0000
interest|0:1467;1:2904,10695,11318,12202,12762,13177,15609|0.6180,4.3262|1.0000
acquir|0:1468;1:4209,4234|0.6180,1.2361|1.0000
though|0:1471;1:3221,7338,9141,9386,10367,13174,14124|0.6180,4.3262|1.0000
expedit|0:1473;1:8990|0.6180,0.6180|1.0000
format|0:1474;1:13705|0.6180,0.6180|1.0000
interperson|0:1475|0.6180|2.0000
overcom|0:1477|0.6180|2.0000
space|0:1478;1:3796,3807,3909,6017|0.6180,2.4721|1.0000
barrier|0:1480;1:12268|0.6180,0.6180|1.0000
face|0:1481;1:7435,7436,7742,8199,8911,13201,14102|0.6180,4.3262|1.0000
techniqu|0:1484;1:11605,11670|0.6180,1.2361|1.0000
still|0:1485;1:798,931,1352,4751,4965,4991,5140,5364,5577,5891,5905,5973,6280,6344,6528,7038,7845,8079,8398,8607,8771,11225,11514,12710,15219,16211,16989|0.6180,16.6869|1.0000
great|0:1487;1:26,140,416,433,1754,1817,2229,2392,2650,3001,3568,3710,3941,4650,4791,4843,4847,4870,4877,4884,4904,5287,5406,5417,5507,5561,5583,5790,5955,6532,7890,9260,9472,9647,9768,9829,10639,10730,10783,10865,10989,11052,11582,11586,12731,12745,13030,13044,13070,13131,13745,13938,13973,14078,14164,14765,15747,15751,15785,15826,16024|0.6180,37.7001|1.0000
deal|0:1488;1:623,2930,3662,4085,8805,10265,10769,11015,11183,14287,15019,16912|0.6180,7.4164|1.0000
concentr|0:1489|0.6180|2.0000
effort|0:1490;1:2065,2253,7130,7734,8119,8331,11878|0.6180,4.3262|1.0000
should|0:1496;1:1355,1446,1786,1907,2132,2270,2627,3161,3442,3705,4175,4587,4928,4946,5139,5158,5427,5429,5607,5767,5783,6320,6792,6882,7256,7556,8218,9793,9956,10202,10921,11610,11632,11964,12485,12932,13015,13019,14139,14145,14567,14574,14870,15152,15202,15317,16422,16540,16617|0.6180,30.2837|1.0000
minim|0:1499|0.6180|2.0000
come|0:1501;1:527,1546,1966,2469,2707,2842,2965,3432,3495,4218,4323,5275,5281,5551,5665,5669,5919,7601,7851,7970,8326,8335,8412,10034,10482,10637,11065,11270,11302,11320,11903,12409,12488,12650,13524,13608,13805,13848,14310,14568,14636,14665,15117,15354,16178,16994|0.6180,28.4296|1.0000
year|0:1502;1:423,512,591,597,764,1044,1631,2706,3619,4411,4674,5512,5543,5779,5817,5826,5846,6555,7978,8454,8567,8579,9770,11286,12442,12636,12766,12872,13404,13464,13471,13495,13521,13536,13545,13549,14162,15163,15619|0.6180,24.1033|1.0000
innov|0:1504;1:147|0.6180,0.6180|1.0000
diffus|0:1506|0.6180|2.0000
societi|0:1508;1:1165,14000|0.6180,1.2361|1.0000
8|0:1509,1592,1618|1.8541|2.0000
130|0:1529|0.6180|2.0000
cherita|0:1532|0.6180|2.0000
corbett|0:1533|0.6180|2.0000
raheem|0:1534|0.6180|2.0000
beyah|0:1535|0.6180|2.0000
john|0:1536;1:208,9092,14521,15450,16128|0.6180,3.0902|1.0000
copeland|0:1537|0.6180|2.0000
activ|0:1539;1:12369|0.6180,0.6180|1.0000
scan|0:1540|0.6180|2.0000
identifi|0:1541;1:2142|0.6180,0.6180|1.0000
proceed|0:1544|0.6180|2.0000
7th|0:1545|0.6180|2.0000
ieee|0:1546|0.6180|2.0000
workshop|0:1547;1:2601,6188,11450|0.6180,1.8541|1.0000
assur|0:1549|0.6180|2.0000
militari|0:1550|0.6180|2.0000
academi|0:1551|0.6180|2.0000
west|0:1552|0.6180|2.0000
ny|0:1554|0.6180|2.0000
21|0:1555;1:2222,15459|0.6180,1.2361|1.0000
23|0:1556;1:1416|0.6180,0.6180|1.0000
june|0:1557,1594;1:6606,15470|1.2361,1.2361|1.0000
2006|0:1558;1:14332|0.6180,0.6180|1.0000
pranab|0:1560|0.6180|2.0000
chakravarti|0:1562|0.6180|2.0000
antonio|0:1570|0.6180|2.0000
carzaniga|0:1571|0.6180|2.0000
19|0:1577;1:4502,6593|0.6180,1.2361|1.0000
2014|0:1578|0.6180|2.0000
teodorabakardjieva|0:1580|0.6180|2.0000
tocomput|0:1582|0.6180|2.0000
peter|0:1585;1:14337|0.6180,0.6180|1.0000
dordal|0:1586|0.6180|2.0000
releas|0:1590;1:395,6228,7085,8016,12035,12048,12065,12090,12139,12154|0.6180,6.1803|1.0000
07|0:1593|0.6180|2.0000
bob|0:1598|0.6180|2.0000
dickerson|0:1599|0.6180|2.0000
januari|0:1602|0.6180|2.0000
2005|0:1603;1:10155,12785|0.6180,1.2361|1.0000
russel|0:1605|0.6180|2.0000
anthoni|0:1606|0.6180|2.0000
tantillo|0:1607|0.6180|2.0000
through|0:1610;1:532,990,6540,11550,11553,12103,12292,13926,14285,16243|0.6180,6.1803|1.0000
sourc|0:1612;1:16972|0.6180,0.6180|1.0000
intrus|0:1613|0.6180|2.0000
detect|0:1614|0.6180|2.0000
2012|0:1617|0.6180|2.0000
web|0:1619;1:562,664,2341,5537,12548,16965,16973|0.6180,4.3262|1.0000
robrien|0:1621|0.6180|2.0000
paper|0:1622;1:3336,3423,16384|0.6180,1.8541|1.0000
mpconclus|0:1623|0.6180|2.0000
computerhop|0:1625|0.6180|2.0000
jargon|0:1626;1:131,16291|0.6180,1.2361|1.0000
htm|0:1628;1:4479,6585,10162,15449|0.6180,2.4721|1.0000
view|0:1629;1:2359,3004,7757,10386|0.6180,2.4721|1.0000
prais|1:0|0.6180|2.0000
rework|1:1,32,53,76,155,194,201,213,1102,6857,16824,16829,16846,16849,16894,17179|9.8885|2.0000
37signal|1:3,120,488,489,2411,5828,6198,12855,16830,16840,16841,16842,16843,16848,16856,16864,16866,16870,16872,16874,16885,16895,16896,16954,16956,16976,16985,17028,17116,17191|18.5410|2.0000
fashion|1:4,5752,5857,11337|2.4721|2.0000
wisdom|1:5,122,9675,12929|2.4721|2.0000
edgi|1:8|0.6180|2.0000
yet|1:9,727,1571,2154,2344,5127,8353,8395,10564,11123,11691,11771,12025,12616,12690,15586,15841,16208|11.1246|2.0000
simpl|1:10,199,206,609,1046,2339,3092,4635,4668,4746,7014,7659,7778,8515,9749,9892,10352,10584|11.1246|2.0000
straightforward|1:11,2389|1.2361|2.0000
proven|1:12|0.6180|2.0000
book|1:14,167,182,500,688,835,894,1006,2834,4885,4887,6160,6165,6209,6291,6697,11721,11975,15977,16821,16851,16888,16955,16992,17012,17142,17158|16.6869|2.0000
help|1:17,539,938,1295,3452,4638,5915,6865,9104,11019,11407,15712,15932,16957,17002|9.2705|2.0000
courag|1:19|0.6180|2.0000
need|1:20,271,586,731,768,870,1083,1086,1340,1549,1600,1724,2195,2206,2231,2247,2254,2414,2426,2436,2594,2623,2625,2630,2673,2787,3010,3012,3018,3357,3513,3519,3650,3760,3765,3772,3782,3790,3801,3815,3827,3838,3845,3850,3861,3871,3885,4170,5061,5193,5197,5477,5960,5994,6001,6337,6392,6393,6407,6412,6426,6645,6788,6815,7107,8154,9680,9685,9694,9700,10090,10586,10592,10623,10632,10796,10805,10933,10962,11180,11380,11789,12133,12999,13066,13088,13125,13134,13137,13224,13245,13256,13263,13621,13697,13775,13788,13816,13855,13859,13869,13892,14106,14120,14203,14921,14928,15320,15579,15601,15617,15788,15850,15856,15872,15930,16041,16043,16063,16121,16126,16376,16430,16479,16484,16489,16603,17166|79.1084|2.0000
someth|1:25,259,494,962,1365,1567,1641,2179,2243,2365,2366,2396,2714,2719,2759,2786,2896,2932,2979,3009,3138,3298,3304,3476,3507,3709,3787,4134,5102,5395,6085,6088,6308,6531,6647,6653,6658,6688,6799,6842,6876,6879,6904,6908,6918,6937,6982,6997,7045,7794,7915,7962,7972,8025,8036,8224,8428,8546,8619,9152,9155,9175,9185,9222,9280,9962,10036,10095,10827,11171,11192,11234,11422,11518,11537,11998,12067,12205,12415,12479,12514,13186,13236,13268,13543,13913,13923,14360,14378,14495,14749,15262,15299,16000,16047,16076,16111,16171,16361,16756|61.8034|2.0000
toni|1:27,9307|1.2361|2.0000
hsieh|1:28,9308|1.2361|2.0000
ceo|1:29,9306,12115,13630,13658|3.0902|2.0000
zappo|1:30,9285,9293,9301,9315,9333,9355|4.3262|2.0000
brillianc|1:31|0.6180|2.0000
inspir|1:33,67,94,168,218,485,16738,16748,16749,16778,16788,16797,16801,16809,16823,17036|9.8885|2.0000
rethink|1:34|0.6180|2.0000
everyth|1:35,113,448,3132,3135,3936,4803,4953,5034,5572,6094,6353,6661,7448,8433,9313,9439,9790,10620,10652,10686,10781,11545,11599,11612,12116,12597,14531,14609,14985,15870,16655,16658,16664,16732|21.6312|2.0000
thought|1:36,6310,8126,8492,10791,11034,14741|4.3262|2.0000
knew|1:37,2646,2784,5602,6440,12890|3.7082|2.0000
custom|1:39,365,611,1230,1469,2259,3119,3359,3369,3399,3438,3674,3685,3929,4241,6030,6434,6475,6494,6873,6950,7975,8035,8055,9310,9316,9325,9339,9352,9420,9424,9650,10172,10277,10287,10312,10328,10373,10425,10432,10440,10448,10453,10458,10481,10499,10540,10567,10572,10574,10591,10626,10630,10697,10924,10952,11187,11211,11278,11280,12403,12720,12875,13383,14290,14383,14434,14604,14637,14732,14852,14881,14914,15000,15020,15045,15066,15075,15080,15137,15155,15172,15187,15200,15211,15246,15374,15528,15532,16282,17026|56.2411|2.0000
thing|1:41,544,585,829,953,1139,1146,1247,1477,1636,1867,2116,2288,2791,2984,3474,3976,4087,4118,4237,4247,4300,4316,4321,4392,4558,4813,4817,4860,4945,5017,5018,5021,5081,5124,5138,5372,5452,5461,5674,5741,5758,5762,5770,5773,5782,5798,5815,5829,5865,6093,6347,6638,6684,6942,6958,7052,7246,7471,7685,7920,8138,8234,8309,8598,8601,8691,8731,8848,8856,8861,8866,8873,8978,9381,9848,9893,9998,10193,10201,10242,10245,10351,10867,10960,11012,11148,11404,11446,11495,11700,11828,11963,11968,11987,12010,12130,12303,12578,12641,12691,13016,13253,13305,13503,13979,14312,14634,14821,14987,15131,15283,15307,15314,15346,15348,15388,15591,15802,16092,16286,16482,16615,16639,16670,16688,16803,16811,16826,16891|80.3444|2.0000
done|1:42,343,545,827,1245,1570,1945,2117,5273,6350,6780,6816,7055,7151,7156,7164,7207,7242,7247,7273,7280,7418,7797,7840,7867,7916,8072,8083,8139,8676,8706,8859,9030,11343,11844,12024,12440,12810,12849,13817,13843,13871,13890,16054,16077,16486,16557,16640,16643,16684,16697,16794|32.1378|2.0000
william|1:43,14451|1.2361|2.0000
taylor|1:44|0.6180|2.0000
editor|1:46|0.6180|2.0000
fast|1:47,215,778,4499,4797,5787,6590,9049,14343,15687,16436,16621|7.4164|2.0000
compani|1:48,536,541,672,676,715,779,906,1205,1395,1400,1412,1681,1770,1798,2321,2828,3436,3517,3533,3659,3911,3931,3942,3956,4231,4500,5536,5737,6141,6172,6286,6591,9050,9327,9730,10434,10437,10462,10506,10622,10824,11210,11213,11216,11260,11521,11527,11542,11874,12078,12193,12517,13033,13075,13221,13350,13365,13379,13431,13552,13584,13637,14302,14344,14474,14492,14537,14548,14554,14655,15051,15134,15506,15548,15683,15710,15845,15998,16155,16202,16210,16231,16338,16709,16859,16990,17192|54.3870|2.0000
coauthor|1:49,17008|1.2361|2.0000
maverick|1:50|0.6180|2.0000
work|1:51,222,231,429,940,1049,1057,1090,1103,1113,1368,1436,1445,1661,1932,1935,1940,1948,1958,2001,2014,2024,2047,2230,2278,2705,2859,2869,2915,3373,3797,3937,4697,4725,4759,5676,6178,6545,6764,6783,6813,6834,6841,6868,6944,6975,6996,7036,7068,7122,7136,7144,7150,7157,7163,7206,7214,7241,7278,7343,7412,7535,7784,7907,7997,8103,8108,8121,8185,8320,9059,9153,9170,9242,9338,9349,10247,10655,11005,11690,11737,12021,12805,12966,13007,13059,13091,13096,13440,13504,13772,13778,13780,13786,13810,13842,13908,13934,14094,14201,14205,14208,14216,14269,14284,14307,14321,14757,15017,15035,15061,15141,15199,15618,15748,15752,15786,15797,15831,15840,15894,15901,15926,15967,16005,16009,16053,16088,16793,16817,17018|80.9625|2.0000
me|1:52,72,169,2283,3421,3457,3461,3465,9018,14625,14751,16552|7.4164|2.0000
pose|1:54|0.6180|2.0000
challeng|1:55,7717,7753,13218|2.4721|2.0000
stifl|1:56,15777|1.2361|2.0000
urg|1:57,15268|1.2361|2.0000
rip|1:58|0.6180|2.0000
tape|1:62,9865,11556|1.8541|2.0000
my|1:63,2261,5565,13575,13578|3.0902|2.0000
wall|1:64,398,3314,5419,5438,5440,6478,6495,12217,12228,14327|6.7984|2.0000
amaz|1:65,4595,7790,8815,12121,14639|3.7082|2.0000
power|1:66,662,1692,2490,5569,9602,10216,15762|4.9443|2.0000
adject|1:69|0.6180|2.0000
sound|1:73,478,1124,1693,2050,2177,3316,3567,5893,6659,10767,11934,14198,14452,14778,14943,16183,16186,16198,16215,16226,16250,16366,16498|14.8328|2.0000
fawn|1:74|0.6180|2.0000
fan|1:75,4671,9887,11214,11516|3.0902|2.0000
ve|1:78,508,515,529,826,832,969,1094,1244,1569,1576,2918,4566,4582,5399,5509,5513,6053,6057,6062,6073,6343,6921,7126,7233,8091,8165,8176,8762,10194,10428,10800,10820,10885,11093,11287,11564,12326,12334,12477,12624,12797,12848,13466,13568,13888,13907,13911,14060,14126,14997,15349,15570,16757|33.3738|2.0000
finish|1:79,6319,6471,6635,7076,7925,7968,8294,8577,8688,8759,9197|7.4164|2.0000
prepar|1:80,7490,16914|1.8541|2.0000
feel|1:81,918,1475,1599,1792,2004,2021,2232,2255,2265,2271,5195,8717,8725,9189,9191,10757,10799,11867,12897,12904,12912,13183,13249,14661,14791,14958,15169,15174|17.9230|2.0000
clariti|1:82,5834,6399|1.8541|2.0000
motiv|1:83,3392,5401,6859,7896,7905,7944,8362,8783,8819,15177,15194,16806|8.0344|2.0000
kathi|1:84,17092|1.2361|2.0000
sierra|1:85,17093|1.2361|2.0000
co|1:86|0.6180|2.0000
creator|1:87,9172|1.2361|2.0000
bestsel|1:88|0.6180|2.0000
head|1:89,3755,6679,6703,6810,6821,13632,16588|4.9443|2.0000
seri|1:91,6189,7213|1.8541|2.0000
founder|1:92,230,2642,3932,6501,15216|3.7082|2.0000
javaranch|1:93|0.6180|2.0000
ask|1:99,1677,3160,3222,3490,4959,5324,6823,6829,6855,6886,6924,6998,7100,7643,8038,10099,10112,10329,10333,10337,12820,12960,14238,15851,16078|16.0689|2.0000
show|1:102,124,579,836,2354,3019,3218,4648,4656,6766,7525,7787,7934,9601,10959,11050,11079,11604,11607,11652,11732,11743,11782,11912,11939,12017,13157,14742,14804,14864,15396,15828|19.7771|2.0000
scott|1:106,15463,17060|1.8541|2.0000
rosenberg|1:107|0.6180|2.0000
cofound|1:108|0.6180|2.0000
salon|1:109|0.6180|2.0000
dream|1:111,900,950,1829,2964,12660,15995|4.3262|2.0000
code|1:112,9130,16123,16929|2.4721|2.0000
leav|1:114,4140,4192,5447,9751,10461,11995,13882|4.9443|2.0000
sacr|1:116|0.6180|2.0000
cow|1:117,9389|1.2361|2.0000
barn|1:118|0.6180|2.0000
unconvent|1:121|0.6180|2.0000
experi|1:123,507,1428,3390,3427,3923,4553,6169,10913,11027,13472,13484,13496,13519,13537,13542,13550,15612|11.1246|2.0000
success|1:127,181,905,1241,1360,1361,1379,1386,1392,1408,1423,1427,3409,7388,9252,11137,12441,12622,12648,12662,12774,16964|13.5967|2.0000
twentyfirst|1:128|0.6180|2.0000
centuri|1:129|0.6180|2.0000
mba|1:130,2196|1.2361|2.0000
consult|1:132,564,3531|1.8541|2.0000
advic|1:137,702,2771,4252,11979|3.0902|2.0000
stuff|1:141,1040,3879,4908,4921,4923,4925,4926,5367,5418,5436,5446,5468,5474,6390,8356,8774,10280,10974,13532,15949,16197,16884|14.2148|2.0000
saul|1:142|0.6180|2.0000
kaplan|1:143|0.6180|2.0000
chief|1:144|0.6180|2.0000
catalyst|1:145|0.6180|2.0000
appealingli|1:149|0.6180|2.0000
intim|1:150,2700,12934,13166|2.4721|2.0000
re|1:151,359,450,468,533,684,766,789,830,958,980,992,1178,1188,1450,1530,1550,1565,1628,1684,1700,1854,2048,2087,2151,2233,2236,2241,2363,2407,2455,2460,2694,2785,2879,2885,2972,2997,2999,3014,3058,3060,3065,3078,3084,3115,3321,3412,3428,3505,3525,3545,3555,3663,3741,4103,4126,4138,4146,4184,4304,4341,4585,4832,4933,5118,5284,5464,5490,5494,5863,5926,5989,6129,6210,6331,6680,6832,6891,6899,6943,6974,6995,7025,7043,7053,7058,7095,7121,7140,7153,7165,7194,7202,7204,7248,7264,7283,7465,7569,7585,7603,7640,7906,7966,8078,8100,8279,8359,8374,8420,8538,8548,8552,8559,8565,8605,8803,8858,8934,9099,9206,9212,9235,9243,9251,9690,9820,9932,10061,10068,10071,10076,10081,10102,10121,10258,10283,10303,10370,10422,10654,10760,10765,10816,10833,10874,10992,11120,11130,11136,11196,11581,11932,11936,11941,12020,12023,12094,12248,12252,12339,12381,12483,12490,12557,12563,12569,12687,12709,13024,13228,13284,13286,13308,13369,14115,14667,14672,14702,14743,14760,14767,14786,14813,14935,14946,15006,15296,15394,15398,15400,15408,15484,15675,15743,15756,15818,15833,15909,15924,16344,16388,16410,16426,16429,16490,16653,16777,16786|129.7871|2.0000
have|1:152,2732,3299,3735,4336,7932,9606,9644|4.9443|2.0000
coffe|1:153,14840,14857|1.8541|2.0000
smart|1:157,10823,15023,16256|2.4721|2.0000
succinct|1:158|0.6180|2.0000
concret|1:160,6123|1.2361|2.0000
do|1:161,360,951,1566,2168,2267,2919,2998,3000,3195,3360,3603,4732,5686,6177,6362,6367,6833,6837,6900,7021,7026,7059,7604,7611,7739,7876,7971,9240,9933,9949,10128,10204,11402,12518,12833,12846,13058,13073,13116,13563,13569,14814,15140,15198,15806|28.4296|2.0000
rather|1:162,3282,7041,8630,10538,14009|3.7082|2.0000
appli|1:165,4001,16270|1.8541|2.0000
philosoph|1:166|0.6180|2.0000
trust|1:170,4899,11505,13432,14984,15005,15523,15525,15541,15815,15884,15986,16343|8.0344|2.0000
myself|1:171,3745|1.2361|2.0000
defi|1:172|0.6180|2.0000
quo|1:174|0.6180|2.0000
penelop|1:175|0.6180|2.0000
trunk|1:176|0.6180|2.0000
brazen|1:178|0.6180|2.0000
careerist|1:179|0.6180|2.0000
assumpt|1:183,1783,16627|1.8541|2.0000
piec|1:185,3335,8801,12582|2.4721|2.0000
edit|1:187,5432,17152|1.8541|2.0000
malleabl|1:188|0.6180|2.0000
sharabl|1:189|0.6180|2.0000
comfort|1:192,6332|1.2361|2.0000
beta|1:193|0.6180|2.0000
live|1:196,933,1097,1128,1201,3482,5350,7826,9122,9232,10838,11076,14035,14058,14792|9.2705|2.0000
credo|1:197|0.6180|2.0000
stupid|1:200,1939|1.2361|2.0000
possess|1:202|0.6180|2.0000
intellig|1:204,13528,13611|1.8541|2.0000
irrever|1:205|0.6180|2.0000
adag|1:207|0.6180|2.0000
maeda|1:209|0.6180|2.0000
law|1:211,3997,5318|1.8541|2.0000
simplic|1:212,5831,11966|1.8541|2.0000
move|1:216,2094,3675,4264,5240,7124,7799,7918,9960,10663,13461,14909,15686|8.0344|2.0000
iconoclast|1:217|0.6180|2.0000
startup|1:220,277,3951,3953,4026,4077,4104|4.3262|2.0000
anyon|1:221,1012,1899,2190,4044,7539,9400,11661,12794,12964,13239,13242,13311,15763,15942|9.2705|2.0000
learn|1:224,239,866,1257,1341,1345,1348,1358,2829,2900,6258,9081,11698,12914,12919,13501,13681|10.5066|2.0000
jessica|1:225|0.6180|2.0000
livingston|1:226|0.6180|2.0000
partner|1:227|0.6180|2.0000
realiti|1:234,890,1010,1671,3319,3426,4029,8163,8443,11742|6.1803|2.0000
takedown|1:235,1108|1.2361|2.0000
ignor|1:236,295,700,1109,4028,4251,5038,5091,5213,6145|6.1803|2.0000
real|1:237,649,725,1110,1114,1122,1154,1197,1207,1212,1225,1235,1249,1363,2106,2503,2811,2905,4041,4796,6162,6548,6650,6689,6740,6746,6800,6984,7093,7321,7328,7470,7684,7687,7935,11916,11919,11921,13104,13124,13458,13522,13841,14091,14306,14595,14810,14912,15498,15589,16925,16952|32.1378|2.0000
mistak|1:240,1258,1343,1346,4437,5354,6523,8943,10997,14455|6.1803|2.0000
overr|1:241,1259,13564|1.8541|2.0000
plan|1:242,270,765,1447,1456,1473,1485,1492,1497,1502,1518,1522,1537,1560,1573,1606,1612,1663,1669,2741,3485,4156,5053,5362,7976,8496,8966,10062,14172,15580|18.5410|2.0000
guess|1:243,1448,1487,1494,1499,1504,1516,8425,8543,8553|6.1803|2.0000
whi|1:244,853,869,1481,1674,1712,1715,1762,2996,3170,3573,4285,5113,5518,5646,6685,6824,6836,6846,6853,6856,7464,8449,8571,9151,9154,9184,9941,10126,10353,10377,10537,11590,11649,11656,11808,11830,11853,11920,12136,12143,12307,13317,13415,14679,14836,15032,15290,15342,15505,15804,16264|32.1378|2.0000
workahol|1:246,1909,1914,1937,1949,1971,2015,2076,2097|5.5623|2.0000
